user_id,avg_common,max_common,min_common_nonzero,feature_vector
B001ESW730,0.0012373026801572571,2.0,1.0,"[0.0012, 2, 1]"
B001ESYP4E,0.0013570416492047336,2.0,1.0,"[0.0014, 2, 1]"
B001ESZOSA,0.0025344748448382524,2.0,1.0,"[0.0025, 2, 1]"
B001ET3YA4,7.982597936498434e-05,2.0,1.0,"[0.0001, 2, 1]"
B001ETUXCQ,1.9956494841246084e-05,1.0,1.0,"[0.0, 1, 1]"
B001EUAG1S,0.0002594344329361991,6.0,1.0,"[0.0003, 6, 1]"
B001EUIM7I,0.001157476700792273,2.0,1.0,"[0.0012, 2, 1]"
B001EUJPI8,0.0002195214432537069,2.0,1.0,"[0.0002, 2, 1]"
B001EUPRQW,0.0002195214432537069,1.0,1.0,"[0.0002, 1, 1]"
B001EUQHDO,0.007603424534514758,8.0,1.0,"[0.0076, 8, 1]"
B001EURAGW,3.991298968249217e-05,1.0,1.0,"[0.0, 1, 1]"
B001EUSBJC,0.0003592169071424295,2.0,1.0,"[0.0004, 2, 1]"
B001EUSBOM,0.0020355624738071006,3.0,1.0,"[0.002, 3, 1]"
B001EUT5XI,0.0001197389690474765,1.0,1.0,"[0.0001, 1, 1]"
B001EUTW3G,0.012213374842842604,12.0,1.0,"[0.0122, 12, 1]"
B001EUX5ZM,0.0002195214432537069,2.0,1.0,"[0.0002, 2, 1]"
B001EUX9GW,0.00031930391745993734,1.0,1.0,"[0.0003, 1, 1]"
B001EUXBNS,0.00015965195872996867,2.0,1.0,"[0.0002, 2, 1]"
B001EUYQO6,0.0015765630924584407,2.0,1.0,"[0.0016, 2, 1]"
B001EUYX58,0.006765251751182423,4.0,1.0,"[0.0068, 4, 1]"
B001EUZ05K,0.0003392604123011834,2.0,1.0,"[0.0003, 2, 1]"
B001EV0W84,0.00013969546388872258,1.0,1.0,"[0.0001, 1, 1]"
B001EV0YSM,0.0005986948452373825,2.0,1.0,"[0.0006, 2, 1]"
B001EV11O8,0.0022151709273783154,2.0,1.0,"[0.0022, 2, 1]"
B001EV13LY,0.00017960845357121476,2.0,1.0,"[0.0002, 2, 1]"
B001EV2WBO,0.0013769981440459797,2.0,1.0,"[0.0014, 2, 1]"
B001EV49SS,0.0011175637111097807,5.0,1.0,"[0.0011, 5, 1]"
B001EV4BKE,0.001436867628569718,7.0,1.0,"[0.0014, 7, 1]"
B001EV4CJO,0.003332734638488096,2.0,1.0,"[0.0033, 2, 1]"
B001EV5U5E,0.0015566065976171945,2.0,1.0,"[0.0016, 2, 1]"
B001EV7B1K,0.0007583468039673512,3.0,1.0,"[0.0008, 3, 1]"
B001EV7F5W,0.0,0.0,0.0,"[0.0, 0, 0]"
B001EVES9S,0.0010976072162685346,2.0,1.0,"[0.0011, 2, 1]"
B001EVEX5C,0.0006186513400786286,2.0,1.0,"[0.0006, 2, 1]"
B001EVEXHA,5.986948452373825e-05,1.0,1.0,"[0.0001, 1, 1]"
B001EVEXWK,0.0016164760821409327,7.0,1.0,"[0.0016, 7, 1]"
B001EVG56C,0.0003592169071424295,2.0,1.0,"[0.0004, 2, 1]"
B001EVGHLK,0.0014967371130934562,2.0,1.0,"[0.0015, 2, 1]"
B001EVHM32,0.000957911752379812,2.0,1.0,"[0.001, 2, 1]"
B001EVHVTM,0.0005986948452373825,2.0,1.0,"[0.0006, 2, 1]"
B001EVI15K,0.00041908639166616775,2.0,1.0,"[0.0004, 2, 1]"
B001EVLPBM,0.00147678061825221,3.0,1.0,"[0.0015, 3, 1]"
B001EVLQB6,0.00015965195872996867,1.0,1.0,"[0.0002, 1, 1]"
B001EVOGP4,5.986948452373825e-05,1.0,1.0,"[0.0001, 1, 1]"
B001EVU0BS,0.00041908639166616775,2.0,1.0,"[0.0004, 2, 1]"
B001EVVBF2,0.0,0.0,0.0,"[0.0, 0, 0]"
B001EVXMG8,0.0037318645353130175,2.0,1.0,"[0.0037, 2, 1]"
B001EVXR1S,0.0060069049472150715,6.0,1.0,"[0.006, 6, 1]"
B001EW04X6,1.9956494841246084e-05,1.0,1.0,"[0.0, 1, 1]"
B001EW0NRS,0.0015765630924584407,11.0,1.0,"[0.0016, 11, 1]"
B001EW63QI,0.000239477938094953,2.0,1.0,"[0.0002, 2, 1]"
B001EW9VUI,0.0002195214432537069,1.0,1.0,"[0.0002, 1, 1]"
B001EWA09E,0.0029934742261869124,2.0,1.0,"[0.003, 2, 1]"
B001EWA0T4,0.004689776287692829,2.0,1.0,"[0.0047, 2, 1]"
B001EWA8AU,1.9956494841246084e-05,1.0,1.0,"[0.0, 1, 1]"
B001EWA8C8,0.00029934742261869123,2.0,1.0,"[0.0003, 2, 1]"
B001EWGS0O,0.00015965195872996867,1.0,1.0,"[0.0002, 1, 1]"
B001EWIAGY,0.0016963020615059171,4.0,1.0,"[0.0017, 4, 1]"
B001EWIBWW,0.0005388253607136442,2.0,1.0,"[0.0005, 2, 1]"
B001EWIE0Q,0.0004589993813486599,2.0,1.0,"[0.0005, 2, 1]"
B001EWN2MQ,0.0005787383503961365,2.0,1.0,"[0.0006, 2, 1]"
B001EWOCWK,0.0016963020615059171,2.0,1.0,"[0.0017, 2, 1]"
B001EWPVQG,0.0008182162884910894,1.0,1.0,"[0.0008, 1, 1]"
B001EWPXG4,0.0004989123710311521,1.0,1.0,"[0.0005, 1, 1]"
B001EWR60K,0.0006386078349198747,1.0,1.0,"[0.0006, 1, 1]"
B001EWT018,0.02965535133409168,10.0,1.0,"[0.0297, 10, 1]"
B001EWT040,0.005527949071025165,4.0,1.0,"[0.0055, 4, 1]"
B001F0GACQ,0.000937955257538566,2.0,1.0,"[0.0009, 2, 1]"
B001F0GI00,0.004490211339280369,12.0,1.0,"[0.0045, 12, 1]"
B001F36U5A,0.001915823504759624,2.0,1.0,"[0.0019, 2, 1]"
B001F39J8K,0.0015366501027759484,2.0,1.0,"[0.0015, 2, 1]"
B001F3DXR8,5.986948452373825e-05,1.0,1.0,"[0.0001, 1, 1]"
B001F3FZ7O,3.991298968249217e-05,2.0,2.0,"[0.0, 2, 2]"
B001F3FZVK,0.013929633399189767,91.0,1.0,"[0.0139, 91, 1]"
B001F3GVRC,0.0,0.0,0.0,"[0.0, 0, 0]"
B001F3J598,0.02231136123251312,59.0,1.0,"[0.0223, 59, 1]"
B001F3J5B6,0.0004390428865074138,1.0,1.0,"[0.0004, 1, 1]"
B001F3J67O,0.0032728651539643576,4.0,1.0,"[0.0033, 4, 1]"
B001F3L8PC,0.00239477938094953,4.0,1.0,"[0.0024, 4, 1]"
B001F4FEW4,0.0,0.0,0.0,"[0.0, 0, 0]"
B001F5EUKU,0.03161108782853379,12.0,1.0,"[0.0316, 12, 1]"
B001F5EULY,0.006046817936897563,3.0,1.0,"[0.006, 3, 1]"
B001F5EUNC,0.00672533876149993,3.0,1.0,"[0.0067, 3, 1]"
B001F5EVKY,0.0018958670099183778,4.0,1.0,"[0.0019, 4, 1]"
B001F5GZVC,0.007802989482927219,2.0,1.0,"[0.0078, 2, 1]"
B001F5GZX0,5.986948452373825e-05,1.0,1.0,"[0.0001, 1, 1]"
B001F5I0DS,0.011215550100780299,23.0,1.0,"[0.0112, 23, 1]"
B001F5M9OE,0.0015965195872996868,3.0,1.0,"[0.0016, 3, 1]"
B001F5MANY,0.00193577999960087,2.0,1.0,"[0.0019, 2, 1]"
B001F5TOLK,0.0003392604123011834,2.0,1.0,"[0.0003, 2, 1]"
B001F5U1BW,5.986948452373825e-05,1.0,1.0,"[0.0001, 1, 1]"
B001F5W354,9.978247420623042e-05,1.0,1.0,"[0.0001, 1, 1]"
B001F5W8LI,0.0008780857730148276,2.0,1.0,"[0.0009, 2, 1]"
B001F5XPRO,0.0002195214432537069,1.0,1.0,"[0.0002, 1, 1]"
B001F5XULU,0.004909297730946537,3.0,1.0,"[0.0049, 3, 1]"
B001F5ZJO6,0.000478955876189906,2.0,1.0,"[0.0005, 2, 1]"
B001F5ZKWC,0.000718433814284859,6.0,1.0,"[0.0007, 6, 1]"
B001F617YG,0.01013789937935301,6.0,1.0,"[0.0101, 6, 1]"
B001F61GRY,0.0005587818555548903,2.0,1.0,"[0.0006, 2, 1]"
B001F62L6E,0.00041908639166616775,2.0,1.0,"[0.0004, 2, 1]"
B001F62QPU,0.0004589993813486599,2.0,1.0,"[0.0005, 2, 1]"
B001F69J82,0.0017761280408709014,2.0,1.0,"[0.0018, 2, 1]"
B001F69LLC,0.0003791734019836756,6.0,1.0,"[0.0004, 6, 1]"
B001F6NI8O,0.0010976072162685346,4.0,1.0,"[0.0011, 4, 1]"
B001F6QSCC,0.012951765151968709,13.0,1.0,"[0.013, 13, 1]"
B001F8167W,0.0008182162884910894,2.0,1.0,"[0.0008, 2, 1]"
B001F86DW0,0.0010576942265860423,6.0,1.0,"[0.0011, 6, 1]"
B001F86E38,0.00029934742261869123,2.0,1.0,"[0.0003, 2, 1]"
B001F8A6KK,0.0006585643297611208,3.0,1.0,"[0.0007, 3, 1]"
B001F8AE20,0.0017761280408709014,2.0,1.0,"[0.0018, 2, 1]"
B001F8AMXQ,0.0004589993813486599,2.0,1.0,"[0.0005, 2, 1]"
B001F8ESIG,0.0007583468039673512,2.0,1.0,"[0.0008, 2, 1]"
B001F8IJ9K,0.0005587818555548903,2.0,1.0,"[0.0006, 2, 1]"
B001F8JOVM,0.0018359975253946397,2.0,1.0,"[0.0018, 2, 1]"
B001F8LPJQ,1.9956494841246084e-05,1.0,1.0,"[0.0, 1, 1]"
B001F8LZAA,0.0,0.0,0.0,"[0.0, 0, 0]"
B001F8P2S6,0.0020156059789658543,2.0,1.0,"[0.002, 2, 1]"
B001F8REP0,0.0007982597936498434,6.0,1.0,"[0.0008, 6, 1]"
B001F9Q6QM,7.982597936498434e-05,1.0,1.0,"[0.0001, 1, 1]"
B001F9QEP0,0.000738390309126105,2.0,1.0,"[0.0007, 2, 1]"
B001F9RCR4,0.0018559540202358858,2.0,1.0,"[0.0019, 2, 1]"
B001FA7YF8,0.0020555189686483465,2.0,1.0,"[0.0021, 2, 1]"
B001FAIF9W,0.0066255562872937,6.0,1.0,"[0.0066, 6, 1]"
B001FAK91Y,9.978247420623042e-05,1.0,1.0,"[0.0001, 1, 1]"
B001FAM99E,0.00331277814364685,3.0,1.0,"[0.0033, 3, 1]"
B001FANWXG,0.001416911133728472,2.0,1.0,"[0.0014, 2, 1]"
B001FCMI2A,3.991298968249217e-05,1.0,1.0,"[0.0, 1, 1]"
B001FDIW9C,0.0022151709273783154,4.0,1.0,"[0.0022, 4, 1]"
B001FEAAYG,0.0004390428865074138,2.0,1.0,"[0.0004, 2, 1]"
B001FEAB36,0.003811690514678002,3.0,1.0,"[0.0038, 3, 1]"
B001FEABI6,0.0037717775249955098,4.0,1.0,"[0.0038, 4, 1]"
B001FEAEEC,0.003113213195234389,3.0,1.0,"[0.0031, 3, 1]"
B001FECFNU,0.001915823504759624,6.0,1.0,"[0.0019, 6, 1]"
B001FECJ0O,0.007802989482927219,2.0,1.0,"[0.0078, 2, 1]"
B001FECJ40,0.0027539962880919595,2.0,1.0,"[0.0028, 2, 1]"
B001FEEYP2,0.006386078349198747,2.0,1.0,"[0.0064, 2, 1]"
B001FEEYRK,0.0132511125745874,8.0,1.0,"[0.0133, 8, 1]"
B001FEGWPW,0.010417290307130456,4.0,1.0,"[0.0104, 4, 1]"
B001FIWI9W,0.0001197389690474765,1.0,1.0,"[0.0001, 1, 1]"
B001FIWIA6,0.0002594344329361991,2.0,1.0,"[0.0003, 2, 1]"
B001FIYL6U,0.001436867628569718,2.0,1.0,"[0.0014, 2, 1]"
B001FIYL88,0.009798638967051828,4.0,1.0,"[0.0098, 4, 1]"
B001FJ2JAE,0.006286295874992517,4.0,1.0,"[0.0063, 4, 1]"
B001FJ4EM0,0.006565686802769962,4.0,1.0,"[0.0066, 4, 1]"
B001FJUB7C,0.0013370851543634875,2.0,1.0,"[0.0013, 2, 1]"
B001FJW5YO,0.007204294637689836,2.0,1.0,"[0.0072, 2, 1]"
B001FJYBSW,0.001217346185316011,2.0,1.0,"[0.0012, 2, 1]"
B001FKEGIQ,0.000478955876189906,2.0,1.0,"[0.0005, 2, 1]"
B001FKGJI6,0.0005787383503961365,2.0,1.0,"[0.0006, 2, 1]"
B001FKTREY,0.002654213813885729,6.0,1.0,"[0.0027, 6, 1]"
B001FL0D0A,0.0002594344329361991,2.0,1.0,"[0.0003, 2, 1]"
B001FL2CE0,0.000718433814284859,2.0,1.0,"[0.0007, 2, 1]"
B001FL86HM,0.002374822886108284,36.0,1.0,"[0.0024, 36, 1]"
B001FLJSQU,0.0008182162884910894,2.0,1.0,"[0.0008, 2, 1]"
B001FLZ79M,0.0009978247420623042,3.0,1.0,"[0.001, 3, 1]"
B001FMB9LG,0.0007783032988085973,4.0,1.0,"[0.0008, 4, 1]"
B001FMDWUM,0.0004989123710311521,2.0,1.0,"[0.0005, 2, 1]"
B001FMFU3E,0.0022550839170608072,2.0,1.0,"[0.0023, 2, 1]"
B001FMGOOI,0.004410385359915384,4.0,1.0,"[0.0044, 4, 1]"
B001FMIN4C,0.0008980422678560737,2.0,1.0,"[0.0009, 2, 1]"
B001FMKMNM,0.001177433195633519,2.0,1.0,"[0.0012, 2, 1]"
B001FMUPPC,0.03177073978726377,8.0,1.0,"[0.0318, 8, 1]"
B001FMWSIE,0.0002195214432537069,1.0,1.0,"[0.0002, 1, 1]"
B001FN0LR8,0.002135344948013331,2.0,1.0,"[0.0021, 2, 1]"
B001FN8X3C,0.0,0.0,0.0,"[0.0, 0, 0]"
B001FN8XKK,0.0002195214432537069,1.0,1.0,"[0.0002, 1, 1]"
B001FO4GFK,5.986948452373825e-05,1.0,1.0,"[0.0001, 1, 1]"
B001FPXVQY,0.0005388253607136442,2.0,1.0,"[0.0005, 2, 1]"
B001FRZESU,1.9956494841246084e-05,1.0,1.0,"[0.0, 1, 1]"
B001FS9GO2,0.000239477938094953,3.0,1.0,"[0.0002, 3, 1]"
B001FSB0C8,0.0012772156698397494,3.0,1.0,"[0.0013, 3, 1]"
B001FTZT5G,0.0,0.0,0.0,"[0.0, 0, 0]"
B001FU5O3M,0.0005587818555548903,2.0,1.0,"[0.0006, 2, 1]"
B001FVSVUY,0.0011375202059510268,7.0,1.0,"[0.0011, 7, 1]"
B001FWKYDA,9.978247420623042e-05,1.0,1.0,"[0.0001, 1, 1]"
B001FWO59Y,0.0003791734019836756,2.0,1.0,"[0.0004, 2, 1]"
B001FWQ74K,0.0006585643297611208,2.0,1.0,"[0.0007, 2, 1]"
B001FWU6RY,0.000738390309126105,2.0,1.0,"[0.0007, 2, 1]"
B001FWW7YO,0.0010576942265860423,2.0,1.0,"[0.0011, 2, 1]"
B001FX5V8M,0.013271069069428645,5.0,1.0,"[0.0133, 5, 1]"
B001FX9QR4,0.0010776507214272884,2.0,1.0,"[0.0011, 2, 1]"
B001FXGPTG,5.986948452373825e-05,1.0,1.0,"[0.0001, 1, 1]"
B001FXOL4W,0.034464866590831984,10.0,1.0,"[0.0345, 10, 1]"
B001FXSMVU,0.0008980422678560737,3.0,1.0,"[0.0009, 3, 1]"
B001FYJ8W6,3.991298968249217e-05,1.0,1.0,"[0.0, 1, 1]"
B001G0BAB6,0.000239477938094953,2.0,1.0,"[0.0002, 2, 1]"
B001G0E91O,0.0,0.0,0.0,"[0.0, 0, 0]"
B001G2HZFO,0.00876090123530703,4.0,1.0,"[0.0088, 4, 1]"
B001G2HZG8,0.023548663912670378,10.0,1.0,"[0.0235, 10, 1]"
B001G2JPKC,0.0010576942265860423,2.0,1.0,"[0.0011, 2, 1]"
B001G2JPNY,0.005208645153565228,4.0,1.0,"[0.0052, 4, 1]"
B001G496Y0,0.000478955876189906,2.0,1.0,"[0.0005, 2, 1]"
B001G5QI86,5.986948452373825e-05,2.0,1.0,"[0.0001, 2, 1]"
B001G5QIV8,0.0017162585563471632,2.0,1.0,"[0.0017, 2, 1]"
B001G5SL3Q,0.003352691133329342,2.0,1.0,"[0.0034, 2, 1]"
B001G5SMYY,0.0006585643297611208,2.0,1.0,"[0.0007, 2, 1]"
B001G5TMWA,0.0017362150511884094,2.0,1.0,"[0.0017, 2, 1]"
B001G5TNEM,0.0009179987626973199,4.0,1.0,"[0.0009, 4, 1]"
B001G5VFVQ,0.0019956494841246084,2.0,1.0,"[0.002, 2, 1]"
B001G5VHLY,0.0001197389690474765,1.0,1.0,"[0.0001, 1, 1]"
B001G5VKCU,0.004410385359915384,2.0,1.0,"[0.0044, 2, 1]"
B001G5VLB0,0.0010576942265860423,2.0,1.0,"[0.0011, 2, 1]"
B001G5VO4Y,0.0010776507214272884,2.0,1.0,"[0.0011, 2, 1]"
B001G5XNFC,0.0019956494841246084,2.0,1.0,"[0.002, 2, 1]"
B001G5XNR0,0.0004589993813486599,2.0,1.0,"[0.0005, 2, 1]"
B001G5XNX4,0.013789937935301044,3.0,1.0,"[0.0138, 3, 1]"
B001G5XOXS,0.0007583468039673512,2.0,1.0,"[0.0008, 2, 1]"
B001G5XP28,0.0006386078349198747,2.0,1.0,"[0.0006, 2, 1]"
B001G5XPDM,0.0003392604123011834,2.0,1.0,"[0.0003, 2, 1]"
B001G5XQ4U,0.00017960845357121476,1.0,1.0,"[0.0002, 1, 1]"
B001G61AJW,0.005747470514278872,4.0,1.0,"[0.0057, 4, 1]"
B001G61BEQ,0.0022151709273783154,2.0,1.0,"[0.0022, 2, 1]"
B001G61C90,0.0008780857730148276,2.0,1.0,"[0.0009, 2, 1]"
B001G61CHM,0.00027939092777744517,2.0,1.0,"[0.0003, 2, 1]"
B001G61H18,0.0003592169071424295,2.0,1.0,"[0.0004, 2, 1]"
B001G6H5I2,0.0,0.0,0.0,"[0.0, 0, 0]"
B001G6H80C,0.00774311999840348,6.0,1.0,"[0.0077, 6, 1]"
B001G6J4A4,0.0013171286595222416,2.0,1.0,"[0.0013, 2, 1]"
B001G6MUHI,0.008940509688878245,8.0,1.0,"[0.0089, 8, 1]"
B001G6MUL4,0.0003392604123011834,1.0,1.0,"[0.0003, 1, 1]"
B001G7K0W4,0.0005188688658723982,2.0,1.0,"[0.0005, 2, 1]"
B001G8DW5A,0.022490969686084335,8.0,1.0,"[0.0225, 8, 1]"
B001G9ONFC,0.0008182162884910894,2.0,1.0,"[0.0008, 2, 1]"
B001GBYJZO,0.0003392604123011834,1.0,1.0,"[0.0003, 1, 1]"
B001GC6HDA,0.0,0.0,0.0,"[0.0, 0, 0]"
B001GCGLPY,3.991298968249217e-05,1.0,1.0,"[0.0, 1, 1]"
B001GCIRSI,0.0008182162884910894,2.0,1.0,"[0.0008, 2, 1]"
B001GCKAS8,0.000239477938094953,1.0,1.0,"[0.0002, 1, 1]"
B001GCLDTS,0.002155301442854577,2.0,1.0,"[0.0022, 2, 1]"
B001GCZNVW,0.00019956494841246085,2.0,1.0,"[0.0002, 2, 1]"
B001GCZNXU,0.006286295874992517,5.0,1.0,"[0.0063, 5, 1]"
B001GCZVAK,0.0022550839170608072,2.0,1.0,"[0.0023, 2, 1]"
B001GD1PLI,0.0004589993813486599,2.0,1.0,"[0.0005, 2, 1]"
B001GD1SQK,0.000239477938094953,2.0,1.0,"[0.0002, 2, 1]"
B001GD253U,0.004849428246422798,2.0,1.0,"[0.0048, 2, 1]"
B001GD33DG,0.032449260611866135,16.0,1.0,"[0.0324, 16, 1]"
B001GD33KE,0.0007783032988085973,2.0,1.0,"[0.0008, 2, 1]"
B001GD3AFW,0.0035123430920593105,2.0,1.0,"[0.0035, 2, 1]"
B001GD3MOG,0.0035123430920593105,2.0,1.0,"[0.0035, 2, 1]"
B001GD5AIC,0.0003592169071424295,2.0,1.0,"[0.0004, 2, 1]"
B001GD5DJS,0.0033926041230118342,8.0,1.0,"[0.0034, 8, 1]"
B001GD5DNO,0.002155301442854577,6.0,1.0,"[0.0022, 6, 1]"
B001GD5KEG,0.002075475463489593,2.0,1.0,"[0.0021, 2, 1]"
B001GD6UAO,0.0071045121634836055,6.0,1.0,"[0.0071, 6, 1]"
B001GD6UK4,0.0020954319583308388,2.0,1.0,"[0.0021, 2, 1]"
B001GD7EMM,0.004689776287692829,2.0,1.0,"[0.0047, 2, 1]"
B001GD8SD6,0.00029934742261869123,2.0,1.0,"[0.0003, 2, 1]"
B001GDPP8C,0.003053343710710651,3.0,1.0,"[0.0031, 3, 1]"
B001GDPQT0,0.0020355624738071006,4.0,1.0,"[0.002, 4, 1]"
B001GDRTAY,0.008122293400387157,4.0,1.0,"[0.0081, 4, 1]"
B001GDRTEA,0.0010976072162685346,3.0,1.0,"[0.0011, 3, 1]"
B001GDRTFO,0.0013969546388872258,2.0,1.0,"[0.0014, 2, 1]"
B001GDRTLI,0.01594523937815562,5.0,1.0,"[0.0159, 5, 1]"
B001GDT1YG,0.000738390309126105,2.0,1.0,"[0.0007, 2, 1]"
B001GDTJWK,0.005747470514278872,2.0,1.0,"[0.0057, 2, 1]"
B001GDTKTM,0.006386078349198747,5.0,1.0,"[0.0064, 5, 1]"
B001GDTLSC,0.0012373026801572571,4.0,1.0,"[0.0012, 4, 1]"
B001GDTYN4,0.003332734638488096,4.0,1.0,"[0.0033, 4, 1]"
B001GDUG6S,0.0005787383503961365,2.0,1.0,"[0.0006, 2, 1]"
B001GDVCNO,0.006485860823404977,2.0,1.0,"[0.0065, 2, 1]"
B001GDVCV6,0.004051168452772955,4.0,1.0,"[0.0041, 4, 1]"
B001GDWONQ,0.005009080205152767,4.0,1.0,"[0.005, 4, 1]"
B001GDWOX6,0.010716637729749148,5.0,1.0,"[0.0107, 5, 1]"
B001GDWPHQ,0.0072442076273723285,4.0,1.0,"[0.0072, 4, 1]"
B001GDWPX0,0.0013570416492047336,2.0,1.0,"[0.0014, 2, 1]"
B001GDYP5G,0.005308427627771458,5.0,1.0,"[0.0053, 5, 1]"
B001GDYPDI,0.009100161647608214,5.0,1.0,"[0.0091, 5, 1]"
B001GDYPEW,0.0006984773194436129,7.0,1.0,"[0.0007, 7, 1]"
B001GE0TD2,0.00774311999840348,3.0,1.0,"[0.0077, 3, 1]"
B001GE0TEQ,0.01289189566744497,4.0,1.0,"[0.0129, 4, 1]"
B001GE0TFA,0.011075854636891575,4.0,1.0,"[0.0111, 4, 1]"
B001GE0TNC,0.0009179987626973199,2.0,1.0,"[0.0009, 2, 1]"
B001GE0TUU,0.0017362150511884094,2.0,1.0,"[0.0017, 2, 1]"
B001GE0UMW,0.0005986948452373825,2.0,1.0,"[0.0006, 2, 1]"
B001GE9XV6,0.001915823504759624,2.0,1.0,"[0.0019, 2, 1]"
B001GEIZEM,0.004530124328962861,2.0,1.0,"[0.0045, 2, 1]"
B001GEJ07I,0.0049492107206290286,5.0,1.0,"[0.0049, 5, 1]"
B001GEJFIC,0.0010976072162685346,2.0,1.0,"[0.0011, 2, 1]"
B001GEKR7K,0.0005587818555548903,2.0,1.0,"[0.0006, 2, 1]"
B001GEKRSE,0.0018160410305533936,2.0,1.0,"[0.0018, 2, 1]"
B001GEL1M0,0.000239477938094953,2.0,1.0,"[0.0002, 2, 1]"
B001GEL4WM,1.9956494841246084e-05,1.0,1.0,"[0.0, 1, 1]"
B001GEMW1O,0.004410385359915384,5.0,1.0,"[0.0044, 5, 1]"
B001GEMW6Y,0.000738390309126105,2.0,1.0,"[0.0007, 2, 1]"
B001GEOGIG,0.013690155461094814,5.0,1.0,"[0.0137, 5, 1]"
B001GEQMHE,0.0032329521642818653,2.0,1.0,"[0.0032, 2, 1]"
B001GFKIBE,0.046658284938833346,47.0,1.0,"[0.0467, 47, 1]"
B001GGXL58,0.00029934742261869123,2.0,1.0,"[0.0003, 2, 1]"
B001GH1HSU,0.0010776507214272884,2.0,1.0,"[0.0011, 2, 1]"
B001GH1HV2,0.0015765630924584407,2.0,1.0,"[0.0016, 2, 1]"
B001GH1ZQE,0.06242391586341775,28.0,1.0,"[0.0624, 28, 1]"
B001GH3JMC,0.002414735875790776,4.0,1.0,"[0.0024, 4, 1]"
B001GH5IZI,9.978247420623042e-05,1.0,1.0,"[0.0001, 1, 1]"
B001GKK68Y,3.991298968249217e-05,1.0,1.0,"[0.0, 1, 1]"
B001GKWD6C,0.0004589993813486599,2.0,1.0,"[0.0005, 2, 1]"
B001GKYCGG,0.000738390309126105,2.0,1.0,"[0.0007, 2, 1]"
B001GL0FAW,0.0001197389690474765,2.0,1.0,"[0.0001, 2, 1]"
B001GL2EC4,0.0007583468039673512,2.0,1.0,"[0.0008, 2, 1]"
B001GL2ECO,0.0017362150511884094,2.0,1.0,"[0.0017, 2, 1]"
B001GL2FL4,0.0011375202059510268,2.0,1.0,"[0.0011, 2, 1]"
B001GM3QHA,0.0003791734019836756,2.0,1.0,"[0.0004, 2, 1]"
B001GM9JIA,0.0013769981440459797,3.0,1.0,"[0.0014, 3, 1]"
B001GMDTO0,0.0015765630924584407,11.0,1.0,"[0.0016, 11, 1]"
B001GMHQSK,0.0001197389690474765,1.0,1.0,"[0.0001, 1, 1]"
B001GMJJZS,0.0061865134007862855,2.0,1.0,"[0.0062, 2, 1]"
B001GMJK2K,0.0014568241234109642,3.0,1.0,"[0.0015, 3, 1]"
B001GMJK52,0.000957911752379812,2.0,1.0,"[0.001, 2, 1]"
B001GMONZY,0.001875910515077132,2.0,1.0,"[0.0019, 2, 1]"
B001GMOUQ6,0.0024945618551557606,4.0,1.0,"[0.0025, 4, 1]"
B001GMSHZG,0.0031930391745993735,3.0,1.0,"[0.0032, 3, 1]"
B001GMSI14,0.00239477938094953,5.0,1.0,"[0.0024, 5, 1]"
B001GMZDXU,7.982597936498434e-05,2.0,1.0,"[0.0001, 2, 1]"
B001GN54RO,0.002833822267456944,3.0,1.0,"[0.0028, 3, 1]"
B001GNEAUQ,0.0016364325769821788,4.0,1.0,"[0.0016, 4, 1]"
B001GNEB3C,0.008022510926180925,5.0,1.0,"[0.008, 5, 1]"
B001GNRNWS,0.003951385978566724,28.0,1.0,"[0.004, 28, 1]"
B001GNTO1G,0.001436867628569718,3.0,1.0,"[0.0014, 3, 1]"
B001GNVK0E,0.0412700313316969,16.0,1.0,"[0.0413, 16, 1]"
B001GNWM0G,0.0006984773194436129,2.0,1.0,"[0.0007, 2, 1]"
B001GNZ1KO,0.0001197389690474765,1.0,1.0,"[0.0001, 1, 1]"
B001GO0676,0.008720988245624539,4.0,1.0,"[0.0087, 4, 1]"
B001GO2AUC,0.0,0.0,0.0,"[0.0, 0, 0]"
B001GO2XDG,0.00239477938094953,2.0,1.0,"[0.0024, 2, 1]"
B001GO49E2,0.010157855874194257,9.0,1.0,"[0.0102, 9, 1]"
B001GO52IE,0.000239477938094953,1.0,1.0,"[0.0002, 1, 1]"
B001GO52MA,0.0003592169071424295,2.0,1.0,"[0.0004, 2, 1]"
B001GO7930,0.001656389071823425,2.0,1.0,"[0.0017, 2, 1]"
B001GOY44M,0.003811690514678002,4.0,1.0,"[0.0038, 4, 1]"
B001GP22Z4,0.0030932567003931427,3.0,1.0,"[0.0031, 3, 1]"
B001GP25OW,0.0005587818555548903,2.0,1.0,"[0.0006, 2, 1]"
B001GP34WE,5.986948452373825e-05,1.0,1.0,"[0.0001, 1, 1]"
B001GP34XS,0.0006785208246023668,2.0,1.0,"[0.0007, 2, 1]"
B001GP352S,0.003532299586900557,4.0,1.0,"[0.0035, 4, 1]"
B001GP3V36,0.00031930391745993734,2.0,1.0,"[0.0003, 2, 1]"
B001GP707O,0.0022351274222195613,18.0,1.0,"[0.0022, 18, 1]"
B001GP7GQE,0.000977868247221058,2.0,1.0,"[0.001, 2, 1]"
B001GP91NA,0.008222075874593386,4.0,1.0,"[0.0082, 4, 1]"
B001GPB1WY,0.0010576942265860423,2.0,1.0,"[0.0011, 2, 1]"
